time_matrix;configurations;answer;answer_time
[[12, 10, 15], [14, 11, 11], [14, 16, 11]];[[1, 3, 1], [1, 1, 2], [2, 1, 3], [2, 3, 3], [3, 1, 2], [2, 1, 1], [2, 3, 1], [1, 3, 2], [1, 1, 3], [2, 2, 3]];[[3, 1, 2], [1, 1, 2], [1, 3, 2], [1, 3, 1], [2, 3, 1], [2, 1, 1], [2, 1, 3], [1, 1, 3], [2, 2, 3], [2, 3, 3]];161
[[12, 10, 15], [14, 11, 11], [14, 16, 11]];[[1, 3, 1], [1, 1, 2], [2, 1, 3], [2, 3, 3], [3, 1, 2], [2, 1, 1], [2, 3, 1], [1, 3, 2], [1, 1, 3], [2, 2, 3]];[[3, 1, 2], [1, 1, 2], [1, 3, 2], [1, 3, 1], [2, 3, 1], [2, 1, 1], [1, 1, 3], [2, 1, 3], [2, 3, 3], [2, 2, 3]];161
[[12, 10, 15], [14, 11, 11], [14, 16, 11]];[[1, 3, 1], [1, 1, 2], [2, 1, 3], [2, 3, 3], [3, 1, 2], [2, 1, 1], [2, 3, 1], [1, 3, 2], [1, 1, 3], [2, 2, 3]];[[3, 1, 2], [1, 1, 2], [1, 3, 2], [1, 3, 1], [2, 3, 1], [2, 1, 1], [1, 1, 3], [2, 1, 3], [2, 2, 3], [2, 3, 3]];161
[[10, 8, 12], [7, 19, 5], [18, 6, 9]];[[3, 3, 2], [2, 1, 3], [2, 2, 2], [3, 2, 1], [3, 2, 3], [3, 3, 1], [1, 1, 3], [1, 2, 1], [3, 2, 2], [3, 1, 3]];[[3, 3, 2], [3, 3, 1], [3, 2, 1], [1, 2, 1], [2, 2, 2], [3, 2, 2], [3, 2, 3], [3, 1, 3], [2, 1, 3], [1, 1, 3]];130
[[10, 8, 12], [7, 19, 5], [18, 6, 9]];[[3, 3, 2], [2, 1, 3], [2, 2, 2], [3, 2, 1], [3, 2, 3], [3, 3, 1], [1, 1, 3], [1, 2, 1], [3, 2, 2], [3, 1, 3]];[[3, 3, 2], [3, 3, 1], [3, 2, 1], [1, 2, 1], [2, 2, 2], [3, 2, 2], [3, 2, 3], [3, 1, 3], [1, 1, 3], [2, 1, 3]];130
[[10, 8, 12], [7, 19, 5], [18, 6, 9]];[[3, 3, 2], [2, 1, 3], [2, 2, 2], [3, 2, 1], [3, 2, 3], [3, 3, 1], [1, 1, 3], [1, 2, 1], [3, 2, 2], [3, 1, 3]];[[2, 1, 3], [1, 1, 3], [3, 1, 3], [3, 2, 3], [3, 2, 2], [2, 2, 2], [1, 2, 1], [3, 2, 1], [3, 3, 1], [3, 3, 2]];130
[[13, 7, 11], [12, 6, 5], [5, 12, 6]];[[2, 3, 3], [3, 1, 1], [3, 1, 3], [1, 2, 3], [2, 2, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [2, 1, 2], [2, 2, 3]];[[2, 3, 3], [2, 2, 3], [2, 2, 1], [2, 1, 2], [3, 1, 3], [3, 1, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [1, 2, 3]];105
[[13, 7, 11], [12, 6, 5], [5, 12, 6]];[[2, 3, 3], [3, 1, 1], [3, 1, 3], [1, 2, 3], [2, 2, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [2, 1, 2], [2, 2, 3]];[[1, 2, 3], [1, 3, 3], [1, 3, 1], [3, 3, 1], [3, 1, 1], [3, 1, 3], [2, 1, 2], [2, 3, 3], [2, 2, 3], [2, 2, 1]];105
[[13, 7, 11], [12, 6, 5], [5, 12, 6]];[[2, 3, 3], [3, 1, 1], [3, 1, 3], [1, 2, 3], [2, 2, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [2, 1, 2], [2, 2, 3]];[[1, 2, 3], [1, 3, 3], [1, 3, 1], [3, 3, 1], [3, 1, 1], [3, 1, 3], [2, 1, 2], [2, 2, 1], [2, 2, 3], [2, 3, 3]];105
[[13, 7, 11], [12, 6, 5], [5, 12, 6]];[[2, 3, 3], [3, 1, 1], [3, 1, 3], [1, 2, 3], [2, 2, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [2, 1, 2], [2, 2, 3]];[[2, 2, 1], [2, 2, 3], [2, 3, 3], [2, 1, 2], [3, 1, 3], [3, 1, 1], [3, 3, 1], [1, 3, 1], [1, 3, 3], [1, 2, 3]];105
[[15, 10, 6], [10, 14, 7], [16, 11, 11]];[[1, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 3], [2, 3, 1], [1, 2, 3], [1, 3, 3], [3, 3, 3], [1, 3, 2], [2, 1, 1]];[[3, 1, 1], [2, 3, 1], [2, 1, 1], [2, 1, 2], [1, 3, 2], [1, 3, 3], [1, 1, 3], [1, 2, 3], [2, 2, 3], [3, 3, 3]];150
[[15, 10, 6], [10, 14, 7], [16, 11, 11]];[[1, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 3], [2, 3, 1], [1, 2, 3], [1, 3, 3], [3, 3, 3], [1, 3, 2], [2, 1, 1]];[[3, 1, 1], [2, 1, 1], [2, 3, 1], [2, 1, 2], [1, 3, 2], [1, 3, 3], [1, 1, 3], [1, 2, 3], [2, 2, 3], [3, 3, 3]];150
[[15, 10, 6], [10, 14, 7], [16, 11, 11]];[[1, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 3], [2, 3, 1], [1, 2, 3], [1, 3, 3], [3, 3, 3], [1, 3, 2], [2, 1, 1]];[[2, 3, 1], [3, 1, 1], [2, 1, 1], [2, 1, 2], [1, 3, 2], [1, 3, 3], [1, 1, 3], [1, 2, 3], [2, 2, 3], [3, 3, 3]];150
[[15, 10, 6], [10, 14, 7], [16, 11, 11]];[[1, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 3], [2, 3, 1], [1, 2, 3], [1, 3, 3], [3, 3, 3], [1, 3, 2], [2, 1, 1]];[[2, 3, 1], [2, 1, 1], [3, 1, 1], [2, 1, 2], [1, 3, 2], [1, 3, 3], [1, 1, 3], [1, 2, 3], [2, 2, 3], [3, 3, 3]];150
[[14, 15, 20], [17, 16, 15], [20, 14, 5]];[[3, 2, 3], [2, 2, 3], [1, 1, 1], [3, 3, 1], [3, 2, 1], [1, 2, 3], [2, 1, 1], [2, 3, 3], [3, 2, 2], [1, 2, 2]];[[1, 1, 1], [2, 1, 1], [3, 3, 1], [3, 2, 1], [3, 2, 3], [3, 2, 2], [1, 2, 2], [1, 2, 3], [2, 2, 3], [2, 3, 3]];185
[[5, 8, 5], [8, 11, 6], [7, 11, 14]];[[3, 1, 1], [2, 1, 1], [3, 2, 1], [1, 1, 3], [1, 2, 3], [2, 3, 1], [3, 2, 2], [3, 1, 2], [1, 2, 1], [3, 3, 2]];[[1, 1, 3], [1, 2, 3], [1, 2, 1], [3, 2, 1], [3, 2, 2], [3, 3, 2], [3, 1, 2], [3, 1, 1], [2, 1, 1], [2, 3, 1]];96
[[10, 7, 14], [6, 9, 12], [10, 18, 5]];[[3, 1, 1], [1, 2, 1], [2, 2, 2], [3, 2, 1], [1, 2, 2], [2, 1, 3], [3, 3, 1], [1, 2, 3], [1, 1, 2], [1, 3, 3]];[[3, 1, 1], [3, 3, 1], [3, 2, 1], [1, 2, 1], [1, 2, 3], [1, 3, 3], [1, 1, 2], [1, 2, 2], [2, 2, 2], [2, 1, 3]];129
[[20, 14, 18], [10, 13, 20], [15, 10, 16]];[[1, 2, 3], [3, 3, 2], [1, 3, 2], [2, 3, 1], [2, 2, 1], [2, 1, 1], [2, 1, 2], [1, 1, 1], [1, 1, 3], [3, 2, 3]];[[2, 2, 1], [2, 3, 1], [1, 3, 2], [3, 3, 2], [3, 2, 3], [1, 2, 3], [1, 1, 3], [1, 1, 1], [2, 1, 1], [2, 1, 2]];208
[[20, 14, 19], [12, 9, 9], [7, 15, 18]];[[1, 1, 2], [1, 2, 2], [2, 1, 2], [1, 2, 3], [2, 3, 3], [2, 1, 1], [3, 1, 3], [3, 1, 1], [3, 2, 2], [1, 3, 1]];[[2, 3, 3], [1, 2, 3], [1, 3, 1], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 1, 1], [3, 1, 1], [3, 1, 3], [3, 2, 2]];204
[[20, 14, 19], [12, 9, 9], [7, 15, 18]];[[1, 1, 2], [1, 2, 2], [2, 1, 2], [1, 2, 3], [2, 3, 3], [2, 1, 1], [3, 1, 3], [3, 1, 1], [3, 2, 2], [1, 3, 1]];[[2, 3, 3], [1, 3, 1], [1, 2, 3], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 1, 1], [3, 1, 1], [3, 1, 3], [3, 2, 2]];204
[[19, 5, 20], [9, 6, 18], [19, 13, 6]];[[2, 2, 2], [1, 1, 2], [1, 3, 1], [2, 1, 2], [1, 1, 3], [3, 1, 3], [3, 2, 1], [2, 1, 1], [2, 1, 3], [3, 1, 2]];[[2, 2, 2], [2, 1, 2], [1, 1, 2], [1, 1, 3], [1, 3, 1], [2, 1, 1], [3, 2, 1], [3, 1, 2], [3, 1, 3], [2, 1, 3]];168
[[19, 5, 20], [9, 6, 18], [19, 13, 6]];[[2, 2, 2], [1, 1, 2], [1, 3, 1], [2, 1, 2], [1, 1, 3], [3, 1, 3], [3, 2, 1], [2, 1, 1], [2, 1, 3], [3, 1, 2]];[[2, 2, 2], [2, 1, 2], [3, 1, 2], [3, 1, 3], [3, 2, 1], [2, 1, 1], [1, 3, 1], [1, 1, 2], [1, 1, 3], [2, 1, 3]];168
[[7, 18, 5], [17, 5, 14], [13, 13, 14]];[[3, 2, 2], [2, 2, 3], [2, 1, 1], [1, 2, 2], [3, 3, 2], [1, 2, 3], [3, 1, 3], [1, 1, 1], [1, 3, 1], [3, 2, 1]];[[3, 3, 2], [3, 2, 2], [1, 2, 2], [1, 2, 3], [2, 2, 3], [3, 1, 3], [2, 1, 1], [1, 1, 1], [1, 3, 1], [3, 2, 1]];160
[[11, 19, 7], [19, 12, 16], [8, 14, 17]];[[3, 1, 1], [2, 2, 2], [1, 1, 1], [1, 3, 1], [1, 1, 3], [1, 2, 2], [3, 2, 2], [2, 2, 1], [3, 1, 2], [2, 3, 3]];[[1, 3, 1], [2, 3, 3], [2, 2, 1], [2, 2, 2], [1, 2, 2], [3, 2, 2], [3, 1, 2], [3, 1, 1], [1, 1, 1], [1, 1, 3]];178
[[11, 19, 7], [19, 12, 16], [8, 14, 17]];[[3, 1, 1], [2, 2, 2], [1, 1, 1], [1, 3, 1], [1, 1, 3], [1, 2, 2], [3, 2, 2], [2, 2, 1], [3, 1, 2], [2, 3, 3]];[[1, 1, 3], [1, 1, 1], [3, 1, 1], [3, 1, 2], [3, 2, 2], [1, 2, 2], [2, 2, 2], [2, 2, 1], [2, 3, 3], [1, 3, 1]];178
[[8, 20, 17], [10, 5, 13], [9, 10, 20]];[[2, 1, 2], [2, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 2], [3, 1, 3], [2, 2, 1], [3, 1, 1], [2, 2, 2], [1, 1, 3]];[[2, 1, 2], [2, 3, 2], [2, 2, 2], [2, 2, 1], [2, 2, 3], [2, 3, 3], [3, 3, 3], [3, 1, 3], [1, 1, 3], [3, 1, 1]];161
[[8, 20, 17], [10, 5, 13], [9, 10, 20]];[[2, 1, 2], [2, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 2], [3, 1, 3], [2, 2, 1], [3, 1, 1], [2, 2, 2], [1, 1, 3]];[[2, 1, 2], [2, 3, 2], [2, 2, 2], [2, 2, 1], [2, 2, 3], [2, 3, 3], [3, 3, 3], [1, 1, 3], [3, 1, 3], [3, 1, 1]];161
[[8, 20, 17], [10, 5, 13], [9, 10, 20]];[[2, 1, 2], [2, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 2], [3, 1, 3], [2, 2, 1], [3, 1, 1], [2, 2, 2], [1, 1, 3]];[[2, 3, 2], [2, 1, 2], [2, 2, 2], [2, 2, 1], [2, 2, 3], [2, 3, 3], [3, 3, 3], [3, 1, 3], [1, 1, 3], [3, 1, 1]];161
[[8, 20, 17], [10, 5, 13], [9, 10, 20]];[[2, 1, 2], [2, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 2], [3, 1, 3], [2, 2, 1], [3, 1, 1], [2, 2, 2], [1, 1, 3]];[[2, 3, 2], [2, 1, 2], [2, 2, 2], [2, 2, 1], [2, 2, 3], [2, 3, 3], [3, 3, 3], [1, 1, 3], [3, 1, 3], [3, 1, 1]];161
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [1, 2, 2], [2, 2, 2], [1, 2, 1], [1, 2, 3], [3, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 1], [2, 1, 3]];186
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [1, 2, 2], [2, 2, 2], [1, 2, 1], [1, 2, 3], [3, 2, 3], [3, 3, 3], [2, 3, 1], [2, 3, 3], [2, 1, 3]];186
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [1, 2, 2], [2, 2, 2], [1, 2, 1], [2, 3, 1], [2, 3, 3], [3, 3, 3], [3, 2, 3], [1, 2, 3], [2, 1, 3]];186
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [2, 2, 2], [1, 2, 2], [1, 2, 1], [1, 2, 3], [3, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 1], [2, 1, 3]];186
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [2, 2, 2], [1, 2, 2], [1, 2, 1], [1, 2, 3], [3, 2, 3], [3, 3, 3], [2, 3, 1], [2, 3, 3], [2, 1, 3]];186
[[8, 8, 19], [15, 13, 18], [12, 16, 17]];[[1, 2, 3], [1, 2, 2], [2, 3, 3], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 3, 1], [3, 3, 3], [2, 1, 3], [2, 2, 2]];[[1, 1, 2], [2, 2, 2], [1, 2, 2], [1, 2, 1], [2, 3, 1], [2, 3, 3], [3, 3, 3], [3, 2, 3], [1, 2, 3], [2, 1, 3]];186
[[7, 11, 13], [5, 14, 19], [10, 5, 11]];[[1, 2, 2], [1, 3, 1], [3, 1, 3], [1, 3, 3], [1, 1, 3], [2, 2, 1], [3, 3, 2], [2, 1, 3], [1, 2, 3], [3, 3, 3]];[[1, 3, 1], [1, 3, 3], [3, 3, 2], [3, 3, 3], [3, 1, 3], [2, 1, 3], [1, 1, 3], [1, 2, 3], [1, 2, 2], [2, 2, 1]];139
[[7, 11, 13], [5, 14, 19], [10, 5, 11]];[[1, 2, 2], [1, 3, 1], [3, 1, 3], [1, 3, 3], [1, 1, 3], [2, 2, 1], [3, 3, 2], [2, 1, 3], [1, 2, 3], [3, 3, 3]];[[1, 3, 1], [1, 3, 3], [3, 3, 3], [3, 3, 2], [3, 1, 3], [2, 1, 3], [1, 1, 3], [1, 2, 3], [1, 2, 2], [2, 2, 1]];139
[[7, 11, 13], [5, 14, 19], [10, 5, 11]];[[1, 2, 2], [1, 3, 1], [3, 1, 3], [1, 3, 3], [1, 1, 3], [2, 2, 1], [3, 3, 2], [2, 1, 3], [1, 2, 3], [3, 3, 3]];[[1, 3, 3], [1, 3, 1], [3, 3, 2], [3, 3, 3], [3, 1, 3], [2, 1, 3], [1, 1, 3], [1, 2, 3], [1, 2, 2], [2, 2, 1]];139
[[7, 11, 13], [5, 14, 19], [10, 5, 11]];[[1, 2, 2], [1, 3, 1], [3, 1, 3], [1, 3, 3], [1, 1, 3], [2, 2, 1], [3, 3, 2], [2, 1, 3], [1, 2, 3], [3, 3, 3]];[[1, 1, 3], [2, 1, 3], [3, 1, 3], [3, 3, 3], [3, 3, 2], [1, 3, 1], [1, 3, 3], [1, 2, 3], [1, 2, 2], [2, 2, 1]];139
[[7, 10, 17], [6, 6, 12], [15, 14, 6]];[[3, 3, 1], [2, 3, 1], [3, 2, 1], [1, 1, 2], [3, 2, 3], [1, 2, 1], [2, 2, 1], [1, 1, 1], [1, 3, 3], [1, 2, 2]];[[3, 2, 3], [3, 2, 1], [3, 3, 1], [2, 3, 1], [2, 2, 1], [1, 2, 1], [1, 1, 1], [1, 1, 2], [1, 2, 2], [1, 3, 3]];123
[[5, 19, 8], [10, 14, 13], [18, 16, 9]];[[1, 3, 2], [3, 1, 2], [1, 1, 3], [1, 2, 3], [2, 2, 1], [2, 2, 2], [2, 3, 1], [2, 1, 2], [3, 3, 3], [2, 3, 3]];[[1, 3, 2], [3, 1, 2], [2, 1, 2], [2, 2, 2], [2, 2, 1], [2, 3, 1], [2, 3, 3], [3, 3, 3], [1, 1, 3], [1, 2, 3]];162
[[5, 19, 8], [10, 14, 13], [18, 16, 9]];[[1, 3, 2], [3, 1, 2], [1, 1, 3], [1, 2, 3], [2, 2, 1], [2, 2, 2], [2, 3, 1], [2, 1, 2], [3, 3, 3], [2, 3, 3]];[[1, 3, 2], [3, 1, 2], [2, 1, 2], [2, 2, 2], [2, 2, 1], [2, 3, 1], [2, 3, 3], [3, 3, 3], [1, 2, 3], [1, 1, 3]];162
[[5, 19, 8], [10, 14, 13], [18, 16, 9]];[[1, 3, 2], [3, 1, 2], [1, 1, 3], [1, 2, 3], [2, 2, 1], [2, 2, 2], [2, 3, 1], [2, 1, 2], [3, 3, 3], [2, 3, 3]];[[1, 1, 3], [1, 2, 3], [3, 3, 3], [2, 3, 3], [2, 3, 1], [2, 2, 1], [2, 2, 2], [2, 1, 2], [3, 1, 2], [1, 3, 2]];162
[[5, 19, 8], [10, 14, 13], [18, 16, 9]];[[1, 3, 2], [3, 1, 2], [1, 1, 3], [1, 2, 3], [2, 2, 1], [2, 2, 2], [2, 3, 1], [2, 1, 2], [3, 3, 3], [2, 3, 3]];[[1, 2, 3], [1, 1, 3], [3, 3, 3], [2, 3, 3], [2, 3, 1], [2, 2, 1], [2, 2, 2], [2, 1, 2], [3, 1, 2], [1, 3, 2]];162
[[11, 8, 17], [16, 16, 7], [20, 14, 13]];[[2, 3, 3], [3, 2, 3], [1, 3, 1], [1, 1, 2], [3, 2, 1], [2, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 1], [3, 1, 2]];[[2, 3, 3], [2, 1, 3], [2, 1, 2], [1, 1, 2], [3, 1, 2], [3, 1, 1], [1, 3, 1], [2, 2, 1], [3, 2, 1], [3, 2, 3]];178
[[11, 8, 17], [16, 16, 7], [20, 14, 13]];[[2, 3, 3], [3, 2, 3], [1, 3, 1], [1, 1, 2], [3, 2, 1], [2, 1, 3], [2, 1, 2], [3, 1, 1], [2, 2, 1], [3, 1, 2]];[[3, 2, 3], [3, 2, 1], [2, 2, 1], [1, 3, 1], [3, 1, 1], [3, 1, 2], [1, 1, 2], [2, 1, 2], [2, 1, 3], [2, 3, 3]];178
[[8, 14, 19], [5, 20, 17], [9, 19, 5]];[[1, 2, 1], [3, 1, 2], [3, 2, 2], [3, 1, 3], [3, 2, 3], [2, 1, 3], [1, 2, 2], [2, 2, 1], [2, 3, 2], [2, 1, 1]];[[3, 1, 2], [3, 1, 3], [3, 2, 3], [3, 2, 2], [1, 2, 2], [1, 2, 1], [2, 2, 1], [2, 1, 1], [2, 1, 3], [2, 3, 2]];164
[[15, 13, 18], [8, 6, 11], [10, 20, 9]];[[1, 2, 1], [3, 2, 3], [1, 3, 2], [2, 2, 1], [2, 3, 1], [3, 1, 1], [2, 3, 2], [2, 2, 3], [1, 3, 1], [1, 1, 3]];[[1, 2, 1], [1, 3, 1], [1, 3, 2], [2, 3, 2], [2, 3, 1], [2, 2, 1], [2, 2, 3], [3, 2, 3], [3, 1, 1], [1, 1, 3]];160
[[15, 13, 18], [8, 6, 11], [10, 20, 9]];[[1, 2, 1], [3, 2, 3], [1, 3, 2], [2, 2, 1], [2, 3, 1], [3, 1, 1], [2, 3, 2], [2, 2, 3], [1, 3, 1], [1, 1, 3]];[[3, 2, 3], [3, 1, 1], [1, 1, 3], [1, 2, 1], [1, 3, 1], [1, 3, 2], [2, 3, 2], [2, 3, 1], [2, 2, 1], [2, 2, 3]];160
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[2, 1, 2], [1, 1, 2], [1, 1, 1], [2, 1, 1], [3, 3, 1], [3, 3, 2], [1, 3, 2], [1, 2, 2], [3, 2, 2], [3, 2, 3]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [3, 3, 2], [1, 3, 2], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [1, 2, 2], [2, 1, 2], [1, 1, 2], [1, 3, 2], [3, 3, 2], [3, 3, 1], [2, 1, 1], [1, 1, 1]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [1, 2, 2], [2, 1, 2], [1, 1, 2], [1, 3, 2], [3, 3, 2], [3, 3, 1], [1, 1, 1], [2, 1, 1]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [1, 2, 2], [1, 1, 2], [2, 1, 2], [1, 3, 2], [3, 3, 2], [3, 3, 1], [2, 1, 1], [1, 1, 1]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [1, 2, 2], [1, 1, 2], [2, 1, 2], [1, 3, 2], [3, 3, 2], [3, 3, 1], [1, 1, 1], [2, 1, 1]];133
[[8, 6, 7], [7, 9, 12], [15, 15, 18]];[[3, 3, 2], [2, 1, 2], [3, 2, 3], [1, 1, 2], [1, 3, 2], [3, 2, 2], [1, 2, 2], [2, 1, 1], [1, 1, 1], [3, 3, 1]];[[3, 2, 3], [3, 2, 2], [1, 2, 2], [1, 3, 2], [3, 3, 2], [3, 3, 1], [2, 1, 1], [1, 1, 1], [1, 1, 2], [2, 1, 2]];133
[[13, 11, 5], [18, 12, 7], [6, 17, 13]];[[2, 1, 2], [1, 2, 2], [1, 2, 1], [3, 1, 1], [1, 3, 2], [1, 2, 3], [3, 3, 3], [3, 3, 2], [3, 1, 2], [1, 1, 2]];[[3, 1, 1], [3, 1, 2], [2, 1, 2], [1, 1, 2], [1, 3, 2], [1, 2, 2], [1, 2, 1], [1, 2, 3], [3, 3, 3], [3, 3, 2]];137
[[11, 19, 8], [12, 14, 13], [18, 8, 16]];[[2, 1, 1], [1, 3, 1], [2, 1, 2], [2, 3, 1], [1, 1, 3], [1, 1, 2], [2, 3, 3], [1, 2, 1], [2, 2, 3], [2, 2, 2]];[[1, 1, 3], [1, 1, 2], [1, 2, 1], [1, 3, 1], [2, 3, 1], [2, 1, 1], [2, 1, 2], [2, 2, 2], [2, 2, 3], [2, 3, 3]];174
[[11, 14, 8], [13, 12, 15], [9, 18, 8]];[[2, 2, 1], [1, 2, 1], [2, 2, 2], [1, 3, 1], [2, 2, 3], [2, 1, 1], [2, 1, 2], [1, 3, 2], [1, 2, 2], [1, 3, 3]];[[1, 2, 1], [1, 3, 1], [1, 3, 3], [1, 3, 2], [1, 2, 2], [2, 2, 2], [2, 1, 2], [2, 1, 1], [2, 2, 1], [2, 2, 3]];141
[[11, 14, 8], [13, 12, 15], [9, 18, 8]];[[2, 2, 1], [1, 2, 1], [2, 2, 2], [1, 3, 1], [2, 2, 3], [2, 1, 1], [2, 1, 2], [1, 3, 2], [1, 2, 2], [1, 3, 3]];[[2, 2, 3], [2, 2, 1], [2, 1, 1], [2, 1, 2], [2, 2, 2], [1, 2, 2], [1, 3, 2], [1, 3, 3], [1, 3, 1], [1, 2, 1]];141
[[5, 6, 5], [10, 17, 20], [8, 17, 11]];[[3, 2, 2], [2, 1, 2], [1, 3, 2], [1, 1, 1], [1, 2, 1], [2, 2, 2], [3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 3]];[[1, 1, 1], [1, 2, 1], [3, 2, 2], [2, 2, 2], [2, 1, 2], [1, 3, 2], [1, 3, 1], [1, 3, 3], [3, 3, 3], [2, 3, 3]];133
[[5, 6, 5], [10, 17, 20], [8, 17, 11]];[[3, 2, 2], [2, 1, 2], [1, 3, 2], [1, 1, 1], [1, 2, 1], [2, 2, 2], [3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 3]];[[1, 1, 1], [1, 2, 1], [3, 2, 2], [2, 2, 2], [2, 1, 2], [1, 3, 2], [1, 3, 1], [1, 3, 3], [2, 3, 3], [3, 3, 3]];133
[[12, 8, 10], [7, 6, 6], [20, 6, 16]];[[2, 3, 1], [3, 2, 2], [1, 3, 2], [3, 1, 1], [1, 3, 3], [2, 3, 3], [3, 1, 2], [2, 2, 2], [2, 1, 1], [1, 1, 2]];[[3, 1, 1], [2, 1, 1], [2, 3, 1], [2, 3, 3], [1, 3, 3], [1, 3, 2], [1, 1, 2], [3, 1, 2], [3, 2, 2], [2, 2, 2]];116
[[6, 20, 6], [18, 20, 8], [12, 16, 18]];[[3, 3, 2], [1, 3, 1], [2, 3, 2], [1, 3, 3], [3, 2, 2], [2, 3, 1], [2, 1, 3], [1, 1, 3], [2, 2, 3], [1, 2, 3]];[[1, 3, 1], [2, 3, 1], [2, 3, 2], [3, 3, 2], [3, 2, 2], [1, 2, 3], [2, 2, 3], [2, 1, 3], [1, 1, 3], [1, 3, 3]];164
[[6, 20, 6], [18, 20, 8], [12, 16, 18]];[[3, 3, 2], [1, 3, 1], [2, 3, 2], [1, 3, 3], [3, 2, 2], [2, 3, 1], [2, 1, 3], [1, 1, 3], [2, 2, 3], [1, 2, 3]];[[1, 3, 3], [1, 1, 3], [2, 1, 3], [2, 2, 3], [1, 2, 3], [3, 2, 2], [3, 3, 2], [2, 3, 2], [2, 3, 1], [1, 3, 1]];164
